d_codigo|d_asenta|d_tipo_asenta|D_mnpio|d_estado|d_ciudad|d_CP|c_estado|c_oficina|c_CP|c_tipo_asenta|c_mnpio|id_asenta_cpcons|d_zona|c_cve_ciudad
22205|Villa del Real VI|Fraccionamiento|Tijuana|Baja California|Tijuana|22101|02|22101||21|004|1441|Urbano|04
22205|Villa del Real VII|Fraccionamiento|Tijuana|Baja California|Tijuana|22101|02|22101||21|004|1442|Urbano|04
22205|Villa del Real VIII|Fraccionamiento|Tijuana|Baja California|Tijuana|22101|02|22101||21|004|1443|Urbano|04
22205|Villa del Sol I|Fraccionamiento|Tijuana|Baja California|Tijuana|22101|02|22101||21|004|1444|Urbano|04
22205|Villa del Sol II|Fraccionamiento|Tijuana|Baja California|Tijuana|22101|02|22101||21|004|1445|Urbano|04
22205|Villa Fontana I|Fraccionamiento|Tijuana|Baja California|Tijuana|22101|02|22101||21|004|1446|Urbano|04
22205|Villa Fontana II|Fraccionamiento|Tijuana|Baja California|Tijuana|22101|02|22101||21|004|1447|Urbano|04
22205|Villa Fontana IX|Fraccionamiento|Tijuana|Baja California|Tijuana|22101|02|22101||21|004|1448|Urbano|04
22205|Villa Fontana VI|Fraccionamiento|Tijuana|Baja California|Tijuana|22101|02|22101||21|004|1449|Urbano|04
22205|Villa Fontana XIII|Fraccionamiento|Tijuana|Baja California|Tijuana|22101|02|22101||21|004|1450|Urbano|04
22205|Villa Fontana XIV|Fraccionamiento|Tijuana|Baja California|Tijuana|22101|02|22101||21|004|1451|Urbano|04
22205|Villa Fontana XVI|Colonia|Tijuana|Baja California|Tijuana|22101|02|22101||09|004|1452|Urbano|04
22205|Villa Fontana VII|Fraccionamiento|Tijuana|Baja California|Tijuana|22101|02|22101||21|004|1453|Urbano|04
22205|Villa del Sol III|Fraccionamiento|Tijuana|Baja California|Tijuana|22101|02|22101||21|004|2242|Urbano|04
22205|Villa del Sol IV|Fraccionamiento|Tijuana|Baja California|Tijuana|22101|02|22101||21|004|2243|Urbano|04
22205|Villa Fontana III|Fraccionamiento|Tijuana|Baja California|Tijuana|22101|02|22101||21|004|2244|Urbano|04
22205|Villa Fontana XII|Fraccionamiento|Tijuana|Baja California|Tijuana|22101|02|22101||21|004|2245|Urbano|04
22205|Villa Fontana XVIII|Colonia|Tijuana|Baja California|Tijuana|22101|02|22101||09|004|2246|Urbano|04
22205|Villa del Real XI|Fraccionamiento|Tijuana|Baja California|Tijuana|22101|02|22101||21|004|2247|Urbano|04
22205|Villa del Real X|Fraccionamiento|Tijuana|Baja California|Tijuana|22101|02|22101||21|004|2249|Urbano|04
22205|Villa del Sol V|Fraccionamiento|Tijuana|Baja California|Tijuana|22101|02|22101||21|004|2783|Urbano|04
22206|Tierra y Libertad|Colonia|Tijuana|Baja California|Tijuana|22101|02|22101||09|004|0783|Urbano|04
22206|Mariano Matamoros (Norte)|Colonia|Tijuana|Baja California|Tijuana|22101|02|22101||09|004|0935|Urbano|04
22206|Héroes de Independencia|Colonia|Tijuana|Baja California|Tijuana|22101|02|22101||09|004|1092|Urbano|04
22206|El Pípila|Colonia|Tijuana|Baja California|Tijuana|22101|02|22101||09|004|1454|Urbano|04
22206|Lomas de Matamoros|Colonia|Tijuana|Baja California|Tijuana|22101|02|22101||09|004|1455|Urbano|04
22206|Villa Fontana IV|Fraccionamiento|Tijuana|Baja California|Tijuana|22101|02|22101||21|004|1456|Urbano|04
22206|Villa Fontana V|Fraccionamiento|Tijuana|Baja California|Tijuana|22101|02|22101||21|004|1457|Urbano|04
22206|Villa Fontana X|Fraccionamiento|Tijuana|Baja California|Tijuana|22101|02|22101||21|004|1458|Urbano|04
22206|Villa Fontana XI|Fraccionamiento|Tijuana|Baja California|Tijuana|22101|02|22101||21|004|1459|Urbano|04
22206|Las Torres de Matamoros|Colonia|Tijuana|Baja California|Tijuana|22101|02|22101||09|004|2034|Urbano|04
22206|Villa Fontana VIII|Fraccionamiento|Tijuana|Baja California|Tijuana|22101|02|22101||21|004|2821|Urbano|04
22207|Puerta del Sol|Colonia|Tijuana|Baja California|Tijuana|22101|02|22101||09|004|0901|Urbano|04
22207|Ampliación Gabriel Rodriguez|Colonia|Tijuana|Baja California|Tijuana|22101|02|22101||09|004|1460|Urbano|04
22207|Buenos Aires Sur|Colonia|Tijuana|Baja California|Tijuana|22101|02|22101||09|004|1461|Urbano|04
22207|Los Lobos|Colonia|Tijuana|Baja California|Tijuana|22101|02|22101||09|004|1462|Urbano|04
22207|Misión de las Californias|Colonia|Tijuana|Baja California|Tijuana|22101|02|22101||09|004|1463|Urbano|04
22210|El Lago|Colonia|Tijuana|Baja California|Tijuana|22101|02|22101||09|004|0897|Urbano|04
22210|Colinas del Alamar (Torres del Lago)|Colonia|Tijuana|Baja California|Tijuana|22101|02|22101||09|004|0898|Urbano|04
22210|Vista Hermosa|Fraccionamiento|Tijuana|Baja California|Tijuana|22101|02|22101||21|004|2755|Urbano|04
22214|Mesetas del Guaycura|Colonia|Tijuana|Baja California|Tijuana|22101|02|22101||09|004|0888|Urbano|04
22214|Patria Nueva|Colonia|Tijuana|Baja California|Tijuana|22101|02|22101||09|004|0902|Urbano|04
22214|Loma Dorada|Fraccionamiento|Tijuana|Baja California|Tijuana|22101|02|22101||21|004|1464|Urbano|04
22214|Pórticos del Lago|Colonia|Tijuana|Baja California|Tijuana|22101|02|22101||09|004|1465|Urbano|04
22214|Ampliación Guaycura|Colonia|Tijuana|Baja California|Tijuana|22101|02|22101||09|004|2463|Urbano|04
22214|Urbiquinta Marsella|Fraccionamiento|Tijuana|Baja California|Tijuana|22101|02|22101||21|004|2473|Urbano|04
22214|Residencial El Fuerte|Fraccionamiento|Tijuana|Baja California|Tijuana|22101|02|22101||21|004|2697|Urbano|04
22215|Presidentes|Unidad habitacional|Tijuana|Baja California|Tijuana|22101|02|22101||31|004|0907|Urbano|04
22215|Baja Maq. El Águila|Zona industrial|Tijuana|Baja California|Tijuana|22101|02|22101||37|004|1466|Urbano|04
22215|Las Misiones|Colonia|Tijuana|Baja California|Tijuana|22101|02|22101||09|004|1467|Urbano|04
22215|Las Américas|Fraccionamiento|Tijuana|Baja California|Tijuana|22101|02|22101||21|004|1468|Urbano|04
22215|Ampliación Las Américas|Colonia|Tijuana|Baja California|Tijuana|22101|02|22101||09|004|1469|Urbano|04
22215|Presidentes|Zona industrial|Tijuana|Baja California|Tijuana|22101|02|22101||37|004|1470|Urbano|04
22215|Rancho el Águila|Colonia|Tijuana|Baja California|Tijuana|22101|02|22101||09|004|1471|Urbano|04
22215|El Águila|Fraccionamiento|Tijuana|Baja California|Tijuana|22101|02|22101||21|004|1817|Urbano|04
22215|Plaza España|Unidad habitacional|Tijuana|Baja California|Tijuana|22101|02|22101||31|004|1818|Urbano|04
22215|Plaza San Marcos|Unidad habitacional|Tijuana|Baja California|Tijuana|22101|02|22101||31|004|1819|Urbano|04
22215|Paseos de Guaycura|Colonia|Tijuana|Baja California|Tijuana|22101|02|22101||09|004|2222|Urbano|04
22215|Praderas del Sol|Colonia|Tijuana|Baja California|Tijuana|22101|02|22101||09|004|2229|Urbano|04
22215|Pórticos de Tijuana|Fraccionamiento|Tijuana|Baja California|Tijuana|22101|02|22101||21|004|2784|Urbano|04
22215|Misión de las Américas|Fraccionamiento|Tijuana|Baja California|Tijuana|22101|02|22101||21|004|2785|Urbano|04
22216|Guaycura|Colonia|Tijuana|Baja California|Tijuana|22101|02|22101||09|004|0903|Urbano|04
22216|Bugambilias (Jacarandas)|Fraccionamiento|Tijuana|Baja California|Tijuana|22101|02|22101||21|004|0908|Urbano|04
22217|Jardines del Lago|Fraccionamiento|Tijuana|Baja California|Tijuana|22101|02|22101||21|004|2464|Urbano|04
22217|Lago Sur|Zona industrial|Tijuana|Baja California|Tijuana|22101|02|22101||37|004|2465|Urbano|04
22220|Hacienda el Colorado|Colonia|Tijuana|Baja California|Tijuana|22101|02|22101||09|004|1472|Urbano|04
22223|San Carlos|Colonia|Tijuana|Baja California|Tijuana|22101|02|22101||09|004|0807|Urbano|04
22223|Cerro Colorado I|Colonia|Tijuana|Baja California|Tijuana|22101|02|22101||09|004|0912|Urbano|04
22223|Cerro Colorado 2a Sección (Lomas del Colorado)|Colonia|Tijuana|Baja California|Tijuana|22101|02|22101||09|004|0913|Urbano|04
22223|Kino|Colonia|Tijuana|Baja California|Tijuana|22101|02|22101||09|004|0914|Urbano|04
22223|Capistrano INFONAVIT|Unidad habitacional|Tijuana|Baja California|Tijuana|22101|02|22101||31|004|0918|Urbano|04
22223|Estadio Potros|Unidad habitacional|Tijuana|Baja California|Tijuana|22101|02|22101||31|004|0919|Urbano|04
22223|José López Portillo|Colonia|Tijuana|Baja California|Tijuana|22101|02|22101||09|004|0920|Urbano|04
22223|Las Praderas|Unidad habitacional|Tijuana|Baja California|Tijuana|22101|02|22101||31|004|1473|Urbano|04
22223|Mirador Capistrano|Colonia|Tijuana|Baja California|Tijuana|22101|02|22101||09|004|1474|Urbano|04
22223|Cerro Colorado 3a Sección|Colonia|Tijuana|Baja California|Tijuana|22101|02|22101||09|004|2191|Urbano|04
22223|Kino II|Colonia|Tijuana|Baja California|Tijuana|22101|02|22101||09|004|2822|Urbano|04
22223|Cerro II|Colonia|Tijuana|Baja California|Tijuana|22101|02|22101||09|004|2823|Urbano|04
22223|Cerro Colorado|Colonia|Tijuana|Baja California|Tijuana|22101|02|22101||09|004|2826|Urbano|04
22224|Azteca|Fraccionamiento|Tijuana|Baja California|Tijuana|22101|02|22101||21|004|0922|Urbano|04
22224|El Porvenir|Colonia|Tijuana|Baja California|Tijuana|22101|02|22101||09|004|0923|Urbano|04
22224|Praderas de La Mesa|Colonia|Tijuana|Baja California|Tijuana|22101|02|22101||09|004|0925|Urbano|04
22224|Fidel Velázquez|Unidad habitacional|Tijuana|Baja California|Tijuana|22101|02|22101||31|004|0927|Urbano|04
22224|Cañón de La Raza|Colonia|Tijuana|Baja California|Tijuana|22101|02|22101||09|004|0928|Urbano|04
22224|Villa Cruz|Colonia|Tijuana|Baja California|Tijuana|22101|02|22101||09|004|0937|Urbano|04
22224|Agraristas|Colonia|Tijuana|Baja California|Tijuana|22101|02|22101||09|004|1475|Urbano|04
22224|Monte Real|Fraccionamiento|Tijuana|Baja California|Tijuana|22101|02|22101||21|004|2216|Urbano|04
22224|Insurgentes|Fraccionamiento|Tijuana|Baja California|Tijuana|22101|02|22101||21|004|2744|Urbano|04
22225|Los Saucillos|Colonia|Tijuana|Baja California|Tijuana|22101|02|22101||09|004|1005|Urbano|04
22225|Praderas de La Mesa Sección Valle de las Flores|Fraccionamiento|Tijuana|Baja California|Tijuana|22101|02|22101||21|004|1050|Urbano|04
22225|La Campiña|Colonia|Tijuana|Baja California|Tijuana|22101|02|22101||09|004|1054|Urbano|04
22225|IMAQ Tijuana|Colonia|Tijuana|Baja California|Tijuana|22101|02|22101||09|004|1477|Urbano|04
22225|Rodeo|Colonia|Tijuana|Baja California|Tijuana|22101|02|22101||09|004|1820|Urbano|04
22225|Anexa Porvenir|Colonia|Tijuana|Baja California|Tijuana|22101|02|22101||09|004|1822|Urbano|04
22225|Pórticos de La Mesa|Colonia|Tijuana|Baja California|Tijuana|22101|02|22101||09|004|1823|Urbano|04
22225|Meseta del Chema|Colonia|Tijuana|Baja California|Tijuana|22101|02|22101||09|004|2215|Urbano|04
22225|Libramiento (Zona AO)|Colonia|Tijuana|Baja California|Tijuana|22101|02|22101||09|004|2722|Urbano|04
22225|El Seminario|Colonia|Tijuana|Baja California|Tijuana|22101|02|22101||09|004|2733|Urbano|04
22225|Insurgentes|Fraccionamiento|Tijuana|Baja California|Tijuana|22101|02|22101||21|004|2745|Urbano|04
22226|Vista del Río|Fraccionamiento|Tijuana|Baja California|Tijuana|22101|02|22101||21|004|0009|Urbano|04
22226|Paraíso del Río|Fraccionamiento|Tijuana|Baja California|Tijuana|22101|02|22101||21|004|0030|Urbano|04
22226|Villas del Río|Fraccionamiento|Tijuana|Baja California|Tijuana|22101|02|22101||21|004|0031|Urbano|04
22226|Alba Roja|Unidad habitacional|Tijuana|Baja California|Tijuana|22101|02|22101||31|004|1009|Urbano|04
22226|Río Tijuana 3a Etapa|Colonia|Tijuana|Baja California|Tijuana|22101|02|22101||09|004|1478|Urbano|04
22226|Privada Hacienda Córdoba|Fraccionamiento|Tijuana|Baja California|Tijuana|22101|02|22101||21|004|2466|Urbano|04
22226|Puerta del Río|Fraccionamiento|Tijuana|Baja California|Tijuana|22101|02|22101||21|004|2470|Urbano|04
22230|Horóscopo|Colonia|Tijuana|Baja California|Tijuana|22101|02|22101||09|004|2041|Urbano|04
22234|Mariano Matamoros (Centro)|Colonia|Tijuana|Baja California|Tijuana|22101|02|22101||09|004|0934|Urbano|04
22234|Mariano Matamoros (Sur)|Colonia|Tijuana|Baja California|Tijuana|22101|02|22101||09|004|0936|Urbano|04
22234|Ejido Francisco Villa Sur|Colonia|Tijuana|Baja California|Tijuana|22101|02|22101||09|004|1480|Urbano|04
22235|Villas del Dorado|Fraccionamiento|Tijuana|Baja California|Tijuana|22101|02|22101||21|004|2203|Urbano|04
22236|Ejido Francisco Villa 2a Sección|Colonia|Tijuana|Baja California|Tijuana|22101|02|22101||09|004|1482|Urbano|04
22236|Ejido Francisco Villa|Colonia|Tijuana|Baja California|Tijuana|22101|02|22101||09|004|1483|Urbano|04
22236|Real de San Francisco|Fraccionamiento|Tijuana|Baja California|Tijuana|22101|02|22101||21|004|2471|Urbano|04
22237|El Florido 2a. Sección|Colonia|Tijuana|Baja California|Tijuana|22101|02|22101||09|004|0932|Urbano|04
22237|El Florido III|Colonia|Tijuana|Baja California|Tijuana|22101|02|22101||09|004|0933|Urbano|04
22237|El Florido 1a. Sección|Colonia|Tijuana|Baja California|Tijuana|22101|02|22101||09|004|0931|Urbano|04
22244|Lomas Virreyes|Colonia|Tijuana|Baja California|Tijuana|22101|02|22101||09|004|1484|Urbano|04
22244|El Florido I|Zona industrial|Tijuana|Baja California|Tijuana|22101|02|22101||37|004|1485|Urbano|04
22244|El Florido II|Zona industrial|Tijuana|Baja California|Tijuana|22101|02|22101||37|004|1486|Urbano|04
22244|Hacienda Casa Grande|Fraccionamiento|Tijuana|Baja California|Tijuana|22101|02|22101||21|004|2469|Urbano|04
22244|Residencial Los Abedules|Fraccionamiento|Tijuana|Baja California|Tijuana|22101|02|22101||21|004|2570|Urbano|04
22244|Sevilla Residencial|Fraccionamiento|Tijuana|Baja California|Tijuana|22101|02|22101||21|004|2815|Urbano|04
22245|Paseo Santa María|Fraccionamiento|Tijuana|Baja California|Tijuana|22101|02|22101||21|004|0013|Urbano|04
22245|La Morita 2a Sección|Colonia|Tijuana|Baja California|Tijuana|22101|02|22101||09|004|1487|Urbano|04
22245|El Florido IV|Colonia|Tijuana|Baja California|Tijuana|22101|02|22101||09|004|1488|Urbano|04
22245|La Morita|Colonia|Tijuana|Baja California|Tijuana|22101|02|22101||09|004|1489|Urbano|04
22245|Las Abejas|Colonia|Tijuana|Baja California|Tijuana|22101|02|22101||09|004|1490|Urbano|04
22245|Hacienda las Fuentes|Fraccionamiento|Tijuana|Baja California|Tijuana|22101|02|22101||21|004|1491|Urbano|04
22245|Cañadas del Florido|Fraccionamiento|Tijuana|Baja California|Tijuana|22101|02|22101||21|004|2187|Urbano|04
22245|Las Colonias|Colonia|Tijuana|Baja California|Tijuana|22101|02|22101||09|004|2207|Urbano|04
22245|Paseos del Florido|Fraccionamiento|Tijuana|Baja California|Tijuana|22101|02|22101||21|004|2342|Urbano|04
22245|Hacienda Santa María|Fraccionamiento|Tijuana|Baja California|Tijuana|22101|02|22101||21|004|2607|Urbano|04
22245|Fideicomiso el Florido|Zona industrial|Tijuana|Baja California|Tijuana|22101|02|22101||37|004|2818|Urbano|04
22245|Cañadas del Florido 2a. Sección|Fraccionamiento|Tijuana|Baja California|Tijuana|22101|02|22101||21|004|2819|Urbano|04
22246|Terrazas del Valle|Colonia|Tijuana|Baja California|Tijuana|22101|02|22101||09|004|1492|Urbano|04
22246|Viñedos Casa Blanca|Colonia|Tijuana|Baja California|Tijuana|22101|02|22101||09|004|1493|Urbano|04
22250|Parque Industrial El Florido Sección La Encantada|Zona industrial|Tijuana|Baja California|Tijuana|22101|02|22101||37|004|0029|Urbano|04
22250|Los Olivos|Colonia|Tijuana|Baja California|Tijuana|22101|02|22101||09|004|0057|Urbano|04
22250|El Realito|Colonia|Tijuana|Baja California|Tijuana|22101|02|22101||09|004|1053|Urbano|04
22250|Valle Bonito|Zona industrial|Tijuana|Baja California|Tijuana|22101|02|22101||37|004|2597|Urbano|04
22250|Hábitat Piedras Blancas|Fraccionamiento|Tijuana|Baja California|Tijuana|22101|02|22101||21|004|2598|Urbano|04
22253|El Refugio|Colonia|Tijuana|Baja California|Tijuana|22101|02|22101||09|004|1494|Urbano|04
22253|Terrazas La Morita|Colonia|Tijuana|Baja California|Tijuana|22101|02|22101||09|004|1496|Urbano|04
22253|El Laurel I|Fraccionamiento|Tijuana|Baja California|Tijuana|22101|02|22101||21|004|2608|Urbano|04
22253|Paseos del Vergel|Fraccionamiento|Tijuana|Baja California|Tijuana|22101|02|22101||21|004|2609|Urbano|04
22253|Vistas de Palmillas|Fraccionamiento|Tijuana|Baja California|Tijuana|22101|02|22101||21|004|2610|Urbano|04
22253|La Muralla|Fraccionamiento|Tijuana|Baja California|Tijuana|22101|02|22101||21|004|2611|Urbano|04
22253|El Laurel II|Fraccionamiento|Tijuana|Baja California|Tijuana|22101|02|22101||21|004|2612|Urbano|04
22254|Lomas del Pedregal|Fraccionamiento|Tijuana|Baja California|Tijuana|22101|02|22101||21|004|0008|Urbano|04
22254|Partido del Trabajo|Colonia|Tijuana|Baja California|Tijuana|22101|02|22101||09|004|0035|Urbano|04
22254|Colinas del Florido|Colonia|Tijuana|Baja California|Tijuana|22101|02|22101||09|004|0038|Urbano|04
22254|Santa Fe|Colonia|Tijuana|Baja California|Tijuana|22101|02|22101||09|004|0041|Urbano|04
22254|Ampliación Lomas de Tlatelolco|Colonia|Tijuana|Baja California|Tijuana|22101|02|22101||09|004|0045|Urbano|04
22254|Rincón del Mediterraneo|Ranchería|Tijuana|Baja California|Tijuana|22101|02|22101||29|004|0052|Urbano|04
22254|Ojo de Agua (El Florido)|Colonia|Tijuana|Baja California|Tijuana|22101|02|22101||09|004|0058|Urbano|04
22254|Maclovio Rojas|Colonia|Tijuana|Baja California|Tijuana|22101|02|22101||09|004|1497|Urbano|04
22254|Ojo de Agua|Colonia|Tijuana|Baja California|Tijuana|22101|02|22101||09|004|1498|Urbano|04
22254|Granjas Princesas del Sol|Colonia|Tijuana|Baja California|Tijuana|22101|02|22101||09|004|1499|Urbano|04
22254|Florido Viejo|Colonia|Tijuana|Baja California|Tijuana|22101|02|22101||09|004|2205|Urbano|04
22254|Lomas del Refugio|Fraccionamiento|Tijuana|Baja California|Tijuana|22101|02|22101||21|004|2337|Urbano|04
22254|Villa del Campo|Fraccionamiento|Tijuana|Baja California|Tijuana|22101|02|22101||21|004|2482|Urbano|04
22254|El Florido Sección Colinas|Fraccionamiento|Tijuana|Baja California|Tijuana|22101|02|22101||21|004|2623|Urbano|04
22254|Lomas de Tlatelolco|Colonia|Tijuana|Baja California|Tijuana|22101|02|22101||09|004|2636|Urbano|04
22255|Nuevo Progreso|Colonia|Tijuana|Baja California|Tijuana|22101|02|22101||09|004|0034|Urbano|04
22255|Los Girasoles|Colonia|Tijuana|Baja California|Tijuana|22101|02|22101||09|004|0036|Urbano|04
22255|El Roble Tres R|Colonia|Tijuana|Baja California|Tijuana|22101|02|22101||09|004|0042|Urbano|04
22255|Quintas Campestre El Refugio|Colonia|Tijuana|Baja California|Tijuana|22101|02|22101||09|004|2231|Urbano|04
22260|Portezuelos|Colonia|Tijuana|Baja California|Tijuana|22101|02|22101||09|004|0056|Urbano|04
22260|Valle de las Palmas|Fraccionamiento|Tijuana|Baja California|Tijuana|22101|02|22101||21|004|2759|Urbano|04
22263|Lomas de San Pedro|Fraccionamiento|Tijuana|Baja California|Tijuana|22101|02|22101||21|004|2832|Urbano|04
22330|Tres M (Pérez)|Colonia|Tijuana|Baja California|Tijuana|22101|02|22101||09|004|0051|Urbano|04
22330|La Fuente del Valle|Colonia|Tijuana|Baja California|Tijuana|22101|02|22101||09|004|0061|Urbano|04
22330|Terrazas del Valle 2a Sección|Colonia|Tijuana|Baja California|Tijuana|22101|02|22101||09|004|1646|Urbano|04
22330|Rancho 3 Piedras (La Ladrillera)|Colonia|Tijuana|Baja California|Tijuana|22101|02|22101||09|004|1647|Urbano|04
22330|Lomas del Valle|Colonia|Tijuana|Baja California|Tijuana|22101|02|22101||09|004|1648|Urbano|04
22330|El Niño|Colonia|Tijuana|Baja California|Tijuana|22101|02|22101||09|004|2035|Urbano|04
22330|Vista del Valle|Colonia|Tijuana|Baja California|Tijuana|22101|02|22101||09|004|2251|Urbano|04
22333|Javier Rojo Gómez|Colonia|Tijuana|Baja California|Tijuana|22101|02|22101||09|004|2600|Urbano|04
22334|Santa Fe|Colonia|Tijuana|Baja California|Tijuana|22101|02|22101||09|004|0053|Urbano|04
22334|Parajes del Valle|Fraccionamiento|Tijuana|Baja California|Tijuana|22101|02|22101||21|004|2740|Urbano|04
22335|Valle Redondo|Colonia|Tijuana|Baja California|Tijuana|22101|02|22101||09|004|1653|Rural|04
22335|Margarita Residencial|Fraccionamiento|Tijuana|Baja California|Tijuana|22101|02|22101||21|004|2762|Urbano|04
22400|Libertad|Colonia|Tijuana|Baja California|Tijuana|22101|02|22101||09|004|0682|Urbano|04
22404|Aeropuerto|Colonia|Tijuana|Baja California|Tijuana|22101|02|22101||09|004|0681|Urbano|04
22404|Las Californias|Colonia|Tijuana|Baja California|Tijuana|22101|02|22101||09|004|0685|Urbano|04
22405|Anexa Postal|Colonia|Tijuana|Baja California|Tijuana|22101|02|22101||09|004|1553|Urbano|04
22406|Burócrata Ruiz Cortines|Colonia|Tijuana|Baja California|Tijuana|22101|02|22101||09|004|0704|Urbano|04
